objective_evaluations,best_objective,current_objective,iteration
30,0.3244541855297004,0.3244541855297004,0
60,0.2981131220673555,0.2981131220673555,1
90,0.2347811954127743,0.2347811954127743,2
120,0.2196167691957165,0.2196167691957165,3
150,0.2196167691957165,0.2196167691957165,4
180,0.2196167691957165,0.2196167691957165,5
210,0.2196167691957165,0.2196167691957165,6
240,0.2196167691957165,0.2196167691957165,7
270,0.2196167691957165,0.2196167691957165,8
300,0.2196167691957165,0.2196167691957165,9
330,0.2196167691957165,0.2196167691957165,10
360,0.2196167691957165,0.2196167691957165,11
390,0.2196167691957165,0.2196167691957165,12
420,0.2196167691957165,0.2196167691957165,13
450,0.2196167691957165,0.2196167691957165,14
480,0.2196167691957165,0.2196167691957165,15
510,0.2196167691957165,0.2196167691957165,16
540,0.2196167691957165,0.2196167691957165,17
570,0.2196167691957165,0.2196167691957165,18
600,0.2196167691957165,0.2196167691957165,19
630,0.2196167691957165,0.2196167691957165,20
660,0.2196167691957165,0.2196167691957165,21
690,0.2196167691957165,0.2196167691957165,22
720,0.2196167691957165,0.2196167691957165,23
750,0.2196167691957165,0.2196167691957165,24
780,0.2196167691957165,0.2196167691957165,25
810,0.2196167691957165,0.2196167691957165,26
840,0.2196167691957165,0.2196167691957165,27
870,0.2196167691957165,0.2196167691957165,28
900,0.2196167691957165,0.2196167691957165,29
930,0.2196167691957165,0.2196167691957165,30
960,0.2196167691957165,0.2196167691957165,31
990,0.2196167691957165,0.2196167691957165,32
1020,0.2196167691957165,0.2196167691957165,33
1050,0.2196167691957165,0.2196167691957165,34
1080,0.2196167691957165,0.2196167691957165,35
1110,0.2196167691957165,0.2196167691957165,36
1140,0.2196167691957165,0.2196167691957165,37
1170,0.2196167691957165,0.2196167691957165,38
1200,0.2196167691957165,0.2196167691957165,39
1230,0.2196167691957165,0.2196167691957165,40
1260,0.2196167691957165,0.2196167691957165,41
1290,0.2196167691957165,0.2196167691957165,42
1320,0.2196167691957165,0.2196167691957165,43
1350,0.2196167691957165,0.2196167691957165,44
1380,0.2196167691957165,0.2196167691957165,45
1410,0.2196167691957165,0.2196167691957165,46
1440,0.2196167691957165,0.2196167691957165,47
1470,0.2196167691957165,0.2196167691957165,48
1500,0.2196167691957165,0.2196167691957165,49
1530,0.2196167691957165,0.2196167691957165,50
1560,0.2196167691957165,0.2196167691957165,51
